"bus_date","venue_code","egm_description","manufacturer","fp","turnover_sum","gmp_sum","games_played_sum"
2024-11-11,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1531.80,-130.26,1320.00
2024-11-11,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,2583.92,230.79,2191.00
2024-11-11,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,1130.43,563.30,1948.00
2024-11-11,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,1442.23,392.56,1228.00
2024-11-11,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,264.50,-32.60,275.00
2024-11-11,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,3138.25,58.20,2422.00
2024-11-11,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,3949.25,1177.66,1751.00
2024-11-11,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,1256.90,392.05,621.00
2024-11-12,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,2475.50,-336.34,790.00
2024-11-12,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,805.78,380.63,807.00
2024-11-12,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1378.00,-265.35,744.00
2024-11-12,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,2559.46,464.18,2703.00
2024-11-12,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,5063.08,-141.06,3829.00
2024-11-12,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,2225.74,-893.32,1156.00
2024-11-12,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,0.00,0.00,0.00
2024-11-12,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,6214.09,2370.94,2550.00
2024-11-12,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,183.35,89.75,155.00
2024-11-12,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,4168.70,1709.46,1718.00
2024-11-13,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,2234.50,729.63,986.00
2024-11-13,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,2275.54,-954.87,1746.00
2024-11-13,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1660.75,364.34,1560.00
2024-11-13,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,9936.49,1068.53,3984.00
2024-11-13,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,5427.16,1896.18,3344.00
2024-11-13,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,6118.93,-478.55,3415.00
2024-11-13,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,14032.67,333.76,5649.00
2024-11-13,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,97.34,39.19,178.00
2024-11-13,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,5026.60,-2236.20,2343.00
2024-11-13,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,684.10,311.65,530.00
2024-11-14,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1194.00,271.71,738.00
2024-11-14,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,628.70,301.45,611.00
2024-11-14,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,3264.35,396.35,2368.00
2024-11-14,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,13554.27,3011.07,5928.00
2024-11-14,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,7608.37,778.25,4924.00
2024-11-14,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,4353.42,-205.02,3887.00
2024-11-14,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,663.58,228.83,539.00
2024-11-14,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,14279.98,-365.47,6076.00
2024-11-14,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,1812.30,-59.78,1302.00
2024-11-14,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,1193.24,-166.91,942.00
2024-11-15,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3546.00,488.27,1995.00
2024-11-15,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,2392.60,230.80,2305.00
2024-11-15,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,4585.60,653.64,2852.00
2024-11-15,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,7159.07,1918.26,4312.00
2024-11-15,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,5381.76,1557.47,4842.00
2024-11-15,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,6334.33,419.50,4082.00
2024-11-15,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1115.40,-155.35,1002.00
2024-11-15,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,5426.57,228.52,4677.00
2024-11-15,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,2564.10,-436.60,1944.00
2024-11-15,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,2232.90,206.37,1341.00
2024-11-16,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3924.25,-2322.77,2544.00
2024-11-16,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,890.83,469.63,609.00
2024-11-16,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1468.60,64.27,1300.00
2024-11-16,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,1130.07,434.74,1192.00
2024-11-16,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,5285.70,829.35,4147.00
2024-11-16,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,5115.49,1177.40,3593.00
2024-11-16,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,9195.34,-2102.08,5304.00
2024-11-16,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1489.47,466.22,785.00
2024-11-16,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,8960.25,423.73,3857.00
2024-11-16,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,2976.15,150.66,1137.00
2024-11-17,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,6156.50,2631.09,2331.00
2024-11-17,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,483.75,284.35,472.00
2024-11-17,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,912.55,117.36,280.00
2024-11-17,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,2078.00,581.21,1470.00
2024-11-17,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,5332.83,-2085.58,4785.00
2024-11-17,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,6680.81,500.51,2798.00
2024-11-17,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1417.51,163.26,609.00
2024-11-17,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,6133.89,-673.64,2706.00
2024-11-17,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,1375.48,225.53,781.00
2024-11-17,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,6587.80,1108.07,3043.00
2024-11-18,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1179.00,-19.41,824.00
2024-11-18,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,110.25,-43.60,182.00
2024-11-18,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1225.85,496.61,1085.00
2024-11-18,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,6156.86,635.61,3056.00
2024-11-18,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,924.58,115.54,2373.00
2024-11-18,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,2151.93,-1526.31,2961.00
2024-11-18,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,1660.15,-269.61,1606.00
2024-11-18,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,408.20,28.80,214.00
2024-11-18,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,504.30,-89.70,395.00
2024-11-18,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,613.40,-348.73,559.00
2024-11-19,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1042.50,-195.56,569.00
2024-11-19,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,764.00,299.45,359.00
2024-11-19,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1079.90,359.84,630.00
2024-11-19,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,1171.04,182.13,869.00
2024-11-19,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,3190.00,402.01,1405.00
2024-11-19,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,6182.40,1179.95,2580.00
2024-11-19,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,3578.06,-5324.58,2405.00
2024-11-19,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,244.75,-136.85,452.00
2024-11-19,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,1677.80,781.33,1160.00
2024-11-19,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,666.05,-105.65,584.00
2024-11-20,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,5979.00,1044.21,1940.00
2024-11-20,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,4977.84,1968.39,2453.00
2024-11-20,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,883.45,-189.06,763.00
2024-11-20,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,3396.23,875.63,2677.00
2024-11-20,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,3527.48,1415.37,3636.00
2024-11-20,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,8125.73,-1417.04,3763.00
2024-11-20,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,6129.06,1109.84,3889.00
2024-11-20,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,0.00,0.00,0.00
2024-11-20,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,4312.30,279.97,2160.00
2024-11-20,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,3705.00,953.50,1462.00
2024-11-21,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,4302.00,1131.82,1484.00
2024-11-21,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,2062.55,-129.65,1464.00
2024-11-21,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,2477.10,-141.30,1457.00
2024-11-21,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,3193.50,105.52,1960.00
2024-11-21,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,10754.13,2569.40,4496.00
2024-11-21,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,8304.79,392.35,3351.00
2024-11-21,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,0.00,0.00,0.00
2024-11-21,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,9115.01,1976.48,4077.00
2024-11-21,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,4860.15,1262.57,2358.00
2024-11-21,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,1257.60,368.60,692.00
2024-11-22,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3886.50,1224.07,1815.00
2024-11-22,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1755.17,-623.85,2479.00
2024-11-22,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,3551.85,-929.81,2406.00
2024-11-22,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,4679.05,1388.74,2883.00
2024-11-22,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,4842.77,-284.46,6348.00
2024-11-22,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,6518.48,633.41,4045.00
2024-11-22,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,0.00,0.00,0.00
2024-11-22,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,10936.43,-431.06,4921.00
2024-11-22,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,7255.20,759.06,3026.00
2024-11-22,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,3550.69,961.04,1175.00
2024-11-23,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3312.75,1311.70,2032.00
2024-11-23,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1866.49,-32.16,1665.00
2024-11-23,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,8855.85,1172.65,3615.00
2024-11-23,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,12018.43,4293.70,5206.00
2024-11-23,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,3514.07,609.62,3394.00
2024-11-23,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,4461.11,1097.48,3493.00
2024-11-23,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,0.00,0.00,0.00
2024-11-23,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,11083.29,1914.32,7113.00
2024-11-23,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,10174.20,1064.19,4566.00
2024-11-23,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,645.42,230.42,500.00
2024-11-24,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1310.75,-1135.43,1030.00
2024-11-24,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1349.65,94.40,867.00
2024-11-24,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,491.70,120.69,777.00
2024-11-24,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,10014.27,1242.78,6675.00
2024-11-24,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,1089.69,438.21,2154.00
2024-11-24,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,5296.14,-1532.46,3075.00
2024-11-24,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,13011.39,2354.85,5465.00
2024-11-24,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,0.00,0.00,0.00
2024-11-24,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,9499.60,-244.00,3152.00
2024-11-24,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,8070.60,-1057.35,3589.00
2024-11-25,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1232.75,58.69,941.00
2024-11-25,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,267.45,78.70,510.00
2024-11-25,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1585.65,-323.30,1638.00
2024-11-25,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,5490.05,-27.97,3129.00
2024-11-25,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,3244.64,1133.00,4311.00
2024-11-25,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,3240.44,-181.49,2088.00
2024-11-25,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,7019.01,-65.58,5596.00
2024-11-25,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,0.00,0.00,0.00
2024-11-25,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,482.60,168.00,341.00
2024-11-25,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,3344.90,-350.78,1777.00
2024-11-26,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3410.50,769.34,2365.00
2024-11-26,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,3225.59,918.04,1328.00
2024-11-26,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,4963.05,917.15,2374.00
2024-11-26,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,438.93,273.17,406.00
2024-11-26,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,1483.14,630.97,2524.00
2024-11-26,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,13449.50,124.57,4968.00
2024-11-26,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,41874105.15,-95643.59,4294247914.00
2024-11-26,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,14218.19,883.45,4141.00
2024-11-26,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,15345.00,2280.83,3945.00
2024-11-26,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,1157.39,215.99,597.00
2024-11-27,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,2324.50,-779.85,1744.00
2024-11-27,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1379.51,41.36,592.00
2024-11-27,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1475.50,532.65,1551.00
2024-11-27,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,1471.05,650.01,958.00
2024-11-27,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,2473.55,87.78,3835.00
2024-11-27,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,9528.08,-48.47,3615.00
2024-11-27,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,10958.44,653.25,3686.00
2024-11-27,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,713.00,192.95,472.00
2024-11-27,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,2496.76,527.56,1280.00
2024-11-27,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,14058.30,4277.28,4737.00
2024-11-28,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,2706.00,479.83,1453.00
2024-11-28,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,772.49,366.14,867.00
2024-11-28,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1877.95,386.50,1350.00
2024-11-28,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,2749.39,751.79,1726.00
2024-11-28,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,3544.17,-295.82,3498.00
2024-11-28,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,6207.84,1501.08,4899.00
2024-11-28,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,525.50,104.90,396.00
2024-11-28,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,7589.34,-888.05,3808.00
2024-11-28,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,2474.83,278.23,1416.00
2024-11-28,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,5614.50,447.71,3638.00
2024-11-29,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,2480.50,-507.76,1746.00
2024-11-29,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,864.70,9.35,892.00
2024-11-29,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1303.90,312.97,1158.00
2024-11-29,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,505.84,-279.98,450.00
2024-11-29,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,6784.12,322.41,4670.00
2024-11-29,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,13276.19,1702.70,6995.00
2024-11-29,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,12075.19,1494.39,5709.00
2024-11-29,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1483.27,362.77,1438.00
2024-11-29,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,7469.70,45.12,3607.00
2024-11-29,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,2172.30,-308.65,1335.00
2024-11-30,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,2734.00,393.88,2372.00
2024-11-30,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1973.98,277.23,1232.00
2024-11-30,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,3286.75,1265.45,2571.00
2024-11-30,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,1965.31,860.36,2241.00
2024-11-30,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,4541.01,370.92,4628.00
2024-11-30,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,11013.29,2159.64,6546.00
2024-11-30,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,818.00,248.05,728.00
2024-11-30,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,18266.00,3920.71,6254.00
2024-11-30,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,3336.52,296.87,1799.00
2024-11-30,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,8447.85,1948.78,4656.00
2024-12-01,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3367.00,-250.96,2356.00
2024-12-01,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1297.80,367.05,984.00
2024-12-01,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,3005.35,494.60,1858.00
2024-12-01,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,3773.22,1403.04,2378.00
2024-12-01,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,2268.18,572.17,3381.00
2024-12-01,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,8339.34,791.73,4550.00
2024-12-01,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,5063.78,956.99,3808.00
2024-12-01,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1594.40,95.75,930.00
2024-12-01,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,10538.55,1454.00,3948.00
2024-12-01,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,870.23,460.13,673.00
